2023/11/21 08:00,01F0233N,01F0213N,32,96,49
2023/11/21 08:00,01F0233N,01F0213N,41,96,2
2023/11/21 08:00,01F0233N,01F0213N,42,103,11
2023/11/21 08:00,01F0233N,01F0213N,5,95,10
2023/11/21 08:00,01F0256N,01F0233N,31,200,233
2023/11/21 08:00,01F0256N,01F0233N,32,214,67
2023/11/21 08:00,01F0256N,01F0233N,41,218,6
2023/11/21 08:00,01F0256N,01F0233N,42,196,18
2023/11/21 08:00,01F0256N,01F0233N,5,217,5
2023/11/21 08:00,01F0182S,01F0248S,31,341,177
2023/11/21 08:00,01F0182S,01F0248S,32,339,42
2023/11/21 08:00,01F0182S,01F0248S,41,332,4
2023/11/21 08:00,01F0182S,01F0248S,42,344,7
2023/11/21 08:00,01F0182S,01F0248S,5,352,15
2023/11/21 08:00,01F0293N,01F0256N,31,796,183
2023/11/21 08:00,01F0293N,01F0256N,32,800,52
2023/11/21 08:00,01F0293N,01F0256N,41,758,9
2023/11/21 08:00,01F0293N,01F0256N,42,831,16
2023/11/21 08:00,01F0293N,01F0256N,5,812,4
2023/11/21 08:00,01F0248S,01F0264S,31,61,233
2023/11/21 08:00,01F0248S,01F0264S,32,63,69
2023/11/21 08:00,01F0248S,01F0264S,41,62,9
2023/11/21 08:00,01F0248S,01F0264S,42,64,9
2023/11/21 08:00,01F0248S,01F0264S,5,65,18
2023/11/21 08:00,01F0340N,01F0293N,31,316,161
2023/11/21 08:00,01F0340N,01F0293N,32,329,48
2023/11/21 08:00,01F0340N,01F0293N,41,354,12
2023/11/21 08:00,01F0340N,01F0293N,42,355,9
2023/11/21 08:00,01F0340N,01F0293N,5,378,4
2023/11/21 08:00,01F0264S,01F0293S,31,105,265
2023/11/21 08:00,01F0264S,01F0293S,32,108,57
2023/11/21 08:00,01F0264S,01F0293S,41,110,14
2023/11/21 08:00,01F0264S,01F0293S,42,108,13
2023/11/21 08:00,01F0264S,01F0293S,5,119,6
2023/11/21 08:00,01F0293S,01F0339S,31,174,208
2023/11/21 08:00,01F0293S,01F0339S,32,175,51
2023/11/21 08:00,01F0293S,01F0339S,41,203,13
2023/11/21 08:00,01F0293S,01F0339S,42,199,10
2023/11/21 08:00,01F0293S,01F0339S,5,199,4
